Manufacturer,Model,Description,Transmission,Manual or Automatic,Engine Capacity,Fuel Type,Powertrain,Engine Power (PS),Engine Power (Kw),Electric energy consumption Miles/kWh,wh/km,Maximum range (Km),Maximum range (Miles),Euro Standard,Diesel VED Supplement,Testing Scheme,WLTP Imperial Low,WLTP Imperial Medium,WLTP Imperial High,WLTP Imperial Extra High,WLTP Imperial Combined,WLTP Imperial Combined (Weighted),WLTP Metric Low,WLTP Metric Medium,WLTP Metric High,WLTP Metric Extra High,WLTP Metric Combined,WLTP Metric Combined (Weighted),WLTP CO2,WLTP CO2 Weighted,Equivalent All Electric Range Miles,Equivalent All Electric Range KM,Electric Range City Miles,Electric Range City Km,Emissions CO [mg/km],THC Emissions [mg/km],Emissions NOx [mg/km],THC + NOx Emissions [mg/km],Particulates [No.] [mg/km],RDE NOx Urban,RDE NOx Combined,Noise Level dB(A),Date of change,
MAZDA,Mazda CX-80,(NI) 3.3D 254ps AWD Homura Plus / Captain / Blk Nappa / Conv & Drv Assist / Pano (05/24),8AT,Automatic,3283,Diesel Electric,Mild Hybrid Electric Vehicle (MHEV),254,187,,,0,,Euro 6 EA,False,WLTP,42.2,51.4,57.6,46.3,49.6,0,6.7,5.5,4.9,6.1,5.7,0,148,0,0,0,,0,194,0,21,34,0.42,80,80,64.0,06 October 2025,
MAZDA,Mazda CX-80,(GB) 3.3D 254ps AWD Takumi / Wht Nappa (07/24),8AT,Automatic,3283,Diesel Electric,Mild Hybrid Electric Vehicle (MHEV),254,187,,,0,,Euro 6 EA,False,WLTP,42.2,51.4,57.6,46.3,49.6,0,6.7,5.5,4.9,6.1,5.7,0,148,0,0,0,,0,194,0,21,34,0.42,80,80,64.0,06 October 2025,
MAZDA,Mazda CX-80,(GB) 3.3D 254ps AWD Takumi / Wht Nappa / Conv & Drv Assist (07/24),8AT,Automatic,3283,Diesel Electric,Mild Hybrid Electric Vehicle (MHEV),254,187,,,0,,Euro 6 EA,False,WLTP,42.2,51.4,57.6,46.3,49.6,0,6.7,5.5,4.9,6.1,5.7,0,148,0,0,0,,0,194,0,21,34,0.42,80,80,64.0,06 October 2025,
MAZDA,Mazda CX-80,(GB) 3.3D 254ps AWD Takumi Plus / Captain / Wht Nappa / Conv & Drv Assist / Pano (07/24),8AT,Automatic,3283,Diesel Electric,Mild Hybrid Electric Vehicle (MHEV),254,187,,,0,,Euro 6 EA,False,WLTP,42.2,51.4,57.6,46.3,49.6,0,6.7,5.5,4.9,6.1,5.7,0,148,0,0,0,,0,194,0,21,34,0.42,80,80,64.0,06 October 2025,
MAZDA,Mazda CX-80,(GB) 3.3D 254ps AWD Takumi Plus / Wht Nappa / Conv & Drv Assist / Pano (07/24),8AT,Automatic,3283,Diesel Electric,Mild Hybrid Electric Vehicle (MHEV),254,187,,,0,,Euro 6 EA,False,WLTP,42.2,51.4,57.6,46.3,49.6,0,6.7,5.5,4.9,6.1,5.7,0,148,0,0,0,,0,194,0,21,34,0.42,80,80,64.0,06 October 2025,
MAZDA,MX-30,R-EV 170ps Prime-Line Auto / Light Grey Cloth with Dark Grey trim (03/23),1AT,Automatic,1660,Electricity / Petrol,Range Extended Electric Vehicle (REEV),75,55,3.6,175,85,53,Euro 6d,False,WLTP,47.9,39.2,44.1,29.7,37.2,282.5,5.9,7.2,6.4,9.5,7.6,1,172,21,53,85,68,110,800,51,15,0,0.47,60,60,67.0,26 September 2025,
MAZDA,MX-30,R-EV 170ps Exclusive-Line Auto / Light Grey Cloth with Stone Leatherette (03/23),1AT,Automatic,1660,Electricity / Petrol,Range Extended Electric Vehicle (REEV),75,55,3.6,175,85,53,Euro 6d,False,WLTP,47.9,39.2,44.1,29.7,37.2,282.5,5.9,7.2,6.4,9.5,7.6,1,172,21,53,85,68,110,800,51,15,0,0.47,60,60,67.0,26 September 2025,
MAZDA,MX-30,R-EV 170ps Prime-Line / Light Grey Cloth with Dark Grey trim (01/25),1AT,Automatic,1660,Electricity / Petrol,Range Extended Electric Vehicle (REEV),75,55,3.6,175,85,53,Euro 6d,False,WLTP,47.9,39.2,44.1,29.7,37.2,282.5,5.9,7.2,6.4,9.5,7.6,1,172,21,53,85,68,110,800,51,15,0,0.47,60,60,67.0,26 September 2025,
MAZDA,MX-30,R-EV 170ps Exclusive-Line / Light Grey Cloth with Stone Artificial Leather (01/25),1AT,Automatic,1660,Electricity / Petrol,Range Extended Electric Vehicle (REEV),75,55,3.6,175,85,53,Euro 6d,False,WLTP,47.9,39.2,44.1,29.7,37.2,282.5,5.9,7.2,6.4,9.5,7.6,1,172,21,53,85,68,110,800,51,15,0,0.47,60,60,67.0,26 September 2025,
MAZDA,MX-30,R-EV 170ps Makoto / Dark Grey cloth with Black Artificial Leather (01/25),1AT,Automatic,1660,Electricity / Petrol,Range Extended Electric Vehicle (REEV),75,55,3.6,175,85,53,Euro 6d,False,WLTP,47.9,39.2,44.1,29.7,37.2,282.5,5.9,7.2,6.4,9.5,7.6,1,172,21,53,85,68,110,800,51,15,0,0.47,60,60,67.0,26 September 2025,
MAZDA,MX-30,R-EV 170ps Prime-Line Auto / Light Grey Cloth with Dark Grey trim (03/23),1AT,Automatic,1660,Electricity / Petrol,Range Extended Electric Vehicle (REEV),75,55,3.6,175,85,53,Euro 6d,False,WLTP,47.9,39.2,44.1,29.7,37.2,282.5,5.9,7.2,6.4,9.5,7.6,1,172,21,53,85,68,110,800,51,15,0,0.47,60,60,67.0,06 October 2025,
MAZDA,MX-30,R-EV 170ps Exclusive-Line Auto / Light Grey Cloth with Stone Leatherette (03/23),1AT,Automatic,1660,Electricity / Petrol,Range Extended Electric Vehicle (REEV),75,55,3.6,175,85,53,Euro 6d,False,WLTP,47.9,39.2,44.1,29.7,37.2,282.5,5.9,7.2,6.4,9.5,7.6,1,172,21,53,85,68,110,800,51,15,0,0.47,60,60,67.0,06 October 2025,
MAZDA,MX-30,R-EV 170ps Prime-Line / Light Grey Cloth with Dark Grey trim (01/25),1AT,Automatic,1660,Electricity / Petrol,Range Extended Electric Vehicle (REEV),75,55,3.6,175,85,53,Euro 6d,False,WLTP,47.9,39.2,44.1,29.7,37.2,282.5,5.9,7.2,6.4,9.5,7.6,1,172,21,53,85,68,110,800,51,15,0,0.47,60,60,67.0,06 October 2025,
MAZDA,MX-30,R-EV 170ps Exclusive-Line / Light Grey Cloth with Stone Artificial Leather (01/25),1AT,Automatic,1660,Electricity / Petrol,Range Extended Electric Vehicle (REEV),75,55,3.6,175,85,53,Euro 6d,False,WLTP,47.9,39.2,44.1,29.7,37.2,282.5,5.9,7.2,6.4,9.5,7.6,1,172,21,53,85,68,110,800,51,15,0,0.47,60,60,67.0,06 October 2025,
MAZDA,MX-30,R-EV 170ps Makoto / Dark Grey cloth with Black Artificial Leather (01/25),1AT,Automatic,1660,Electricity / Petrol,Range Extended Electric Vehicle (REEV),75,55,3.6,175,85,53,Euro 6d,False,WLTP,47.9,39.2,44.1,29.7,37.2,282.5,5.9,7.2,6.4,9.5,7.6,1,172,21,53,85,68,110,800,51,15,0,0.47,60,60,67.0,06 October 2025,
MAZDA,MX-5,Roadster 2.0 184ps Exclusive-Line / Black Leather (11/23),6MT,Manual,1998,Petrol,Micro Hybrid,184,135,,,0,,Euro 6d,False,WLTP,30.7,44.8,48.7,40.4,41.5,0,9.2,6.3,5.8,7,6.8,0,153,0,0,0,,0,179,19,21,0,0.09,60,60,67.0,03 October 2025,
MAZDA,MX-5,Roadster 2.0 184ps Homura / Black Recaro (11/23),6MT,Manual,1998,Petrol,Micro Hybrid,184,135,,,0,,Euro 6d,False,WLTP,30.7,44.8,48.7,40.4,41.5,0,9.2,6.3,5.8,7,6.8,0,153,0,0,0,,0,179,19,21,0,0.09,60,60,67.0,03 October 2025,
MAZDA,MX-5,RF 2.0 184ps Exclusive-Line / Black Leather (11/23),6MT,Manual,1998,Petrol,Micro Hybrid,184,135,,,0,,Euro 6d,False,WLTP,32.1,44.1,47.9,39.8,41.5,0,8.8,6.4,5.9,7.1,6.8,0,153,0,0,0,,0,94,15,24,0,0.13,60,60,67.0,03 October 2025,
MAZDA,MX-5,Roadster 1.5 132ps Prime-Line / Black Cloth (05/24),6MT,Manual,1496,Petrol,Micro Hybrid,132,97,,,0,,Euro 6 EA,False,WLTP,36.2,48.7,52.3,42.2,45.6,0,7.8,5.8,5.4,6.7,6.2,0,140,0,0,0,,0,113,10,21,0,0.17,60,60,67.0,03 October 2025,
MAZDA,MX-5,Roadster 1.5 132ps Exclusive-Line / Black Leather (05/24),6MT,Manual,1496,Petrol,Micro Hybrid,132,97,,,0,,Euro 6 EA,False,WLTP,36.2,48.7,52.3,42.2,45.6,0,7.8,5.8,5.4,6.7,6.2,0,140,0,0,0,,0,113,10,21,0,0.17,60,60,67.0,03 October 2025,
MAZDA,MX-5,RF 1.5 132ps Prime-Line / Black Cloth (05/24),6MT,Manual,1496,Petrol,Micro Hybrid,132,97,,,0,,Euro 6 EA,False,WLTP,36.2,48.7,52.3,42.2,45.6,0,7.8,5.8,5.4,6.7,6.2,0,140,0,0,0,,0,113,10,21,0,0.17,60,60,67.0,03 October 2025,
MAZDA,MX-5,RF 1.5 132ps Exclusive-Line / Black Leather (05/24),6MT,Manual,1496,Petrol,Micro Hybrid,132,97,,,0,,Euro 6 EA,False,WLTP,36.2,48.7,52.3,42.2,45.6,0,7.8,5.8,5.4,6.7,6.2,0,140,0,0,0,,0,113,10,21,0,0.17,60,60,67.0,03 October 2025,
MAZDA,MX-5,Roadster 2.0 184ps Exclusive-Line / Black Leather (12/24),6MT,Manual,1998,Petrol,Micro Hybrid,184,135,,,0,,Euro 6d,False,WLTP,30.7,44.8,48.7,40.4,41.5,0,9.2,6.3,5.8,7,6.8,0,153,0,0,0,,0,179,19,21,0,0.09,60,60,67.0,03 October 2025,
MAZDA,MX-5,Roadster 2.0 184ps Homura / Black Recaro (12/24),6MT,Manual,1998,Petrol,Micro Hybrid,184,135,,,0,,Euro 6d,False,WLTP,30.7,44.8,48.7,40.4,41.5,0,9.2,6.3,5.8,7,6.8,0,153,0,0,0,,0,179,19,21,0,0.09,60,60,67.0,03 October 2025,
MAZDA,MX-5,RF 2.0 184ps Exclusive-Line / Black Leather (12/24),6MT,Manual,1998,Petrol,Micro Hybrid,184,135,,,0,,Euro 6d,False,WLTP,32.1,44.1,47.9,39.8,41.5,0,8.8,6.4,5.9,7.1,6.8,0,153,0,0,0,,0,94,15,24,0,0.13,60,60,67.0,03 October 2025,
MAZDA,MX-5,RF 2.0 184ps Homura / Black Recaro (12/24),6MT,Manual,1998,Petrol,Micro Hybrid,184,135,,,0,,Euro 6d,False,WLTP,32.1,44.1,47.9,39.8,41.5,0,8.8,6.4,5.9,7.1,6.8,0,153,0,0,0,,0,94,15,24,0,0.13,60,60,67.0,03 October 2025,
MAZDA,MX-5,Roadster 2.0 184ps Exclusive-Line / Black Leather (11/23),6MT,Manual,1998,Petrol,Micro Hybrid,184,135,,,0,,Euro 6d,False,WLTP,30.7,44.8,48.7,40.4,41.5,0,9.2,6.3,5.8,7,6.8,0,153,0,,0,,0,179,19,21,0,0.09,60,60,67.0,06 October 2025,
MAZDA,MX-5,Roadster 2.0 184ps Homura / Black Recaro (11/23),6MT,Manual,1998,Petrol,Micro Hybrid,184,135,,,0,,Euro 6d,False,WLTP,30.7,44.8,48.7,40.4,41.5,0,9.2,6.3,5.8,7,6.8,0,153,0,,0,,0,179,19,21,0,0.09,60,60,67.0,06 October 2025,
MAZDA,MX-5,Roadster 2.0 184ps Homura / Black Recaro (12/24),6MT,Manual,1998,Petrol,Micro Hybrid,184,135,,,0,,Euro 6d,False,WLTP,30.7,44.8,48.7,40.4,41.5,0,9.2,6.3,5.8,7,6.8,0,153,0,,0,,0,179,19,21,0,0.09,60,60,67.0,06 October 2025,
MAZDA,MX-5,RF 2.0 184ps Exclusive-Line / Black Leather (12/24),6MT,Manual,1998,Petrol,Micro Hybrid,184,135,,,0,,Euro 6d,False,WLTP,32.1,44.1,47.9,39.8,41.5,0,8.8,6.4,5.9,7.1,6.8,0,153,0,,0,,0,94,15,24,0,0.13,60,60,67.0,06 October 2025,
MAZDA,MX-5,RF 2.0 184ps Exclusive-Line / Black Leather (11/23),6MT,Manual,1998,Petrol,Micro Hybrid,184,135,,,0,,Euro 6d,False,WLTP,32.1,44.1,47.9,39.8,41.5,0,8.8,6.4,5.9,7.1,6.8,0,153,0,,0,,0,94,15,24,0,0.13,60,60,67.0,06 October 2025,
MAZDA,MX-5,Roadster 1.5 132ps Prime-Line / Black Cloth (05/24),6MT,Manual,1496,Petrol,Micro Hybrid,132,97,,,0,,Euro 6 EA,False,WLTP,36.2,48.7,52.3,42.2,45.6,0,7.8,5.8,5.4,6.7,6.2,0,140,0,,0,,0,113,10,21,0,0.17,60,60,67.0,06 October 2025,
MAZDA,MX-5,Roadster 1.5 132ps Exclusive-Line / Black Leather (05/24),6MT,Manual,1496,Petrol,Micro Hybrid,132,97,,,0,,Euro 6 EA,False,WLTP,36.2,48.7,52.3,42.2,45.6,0,7.8,5.8,5.4,6.7,6.2,0,140,0,,0,,0,113,10,21,0,0.17,60,60,67.0,06 October 2025,
MAZDA,MX-5,RF 2.0 184ps Homura / Black Recaro (12/24),6MT,Manual,1998,Petrol,Micro Hybrid,184,135,,,0,,Euro 6d,False,WLTP,32.1,44.1,47.9,39.8,41.5,0,8.8,6.4,5.9,7.1,6.8,0,153,0,,0,,0,94,15,24,0,0.13,60,60,67.0,06 October 2025,
MAZDA,MX-5,RF 1.5 132ps Prime-Line / Black Cloth (05/24),6MT,Manual,1496,Petrol,Micro Hybrid,132,97,,,0,,Euro 6 EA,False,WLTP,36.2,48.7,52.3,42.2,45.6,0,7.8,5.8,5.4,6.7,6.2,0,140,0,,0,,0,113,10,21,0,0.17,60,60,67.0,06 October 2025,
MAZDA,MX-5,RF 1.5 132ps Exclusive-Line / Black Leather (05/24),6MT,Manual,1496,Petrol,Micro Hybrid,132,97,,,0,,Euro 6 EA,False,WLTP,36.2,48.7,52.3,42.2,45.6,0,7.8,5.8,5.4,6.7,6.2,0,140,0,,0,,0,113,10,21,0,0.17,60,60,67.0,06 October 2025,
MAZDA,MX-5,Roadster 2.0 184ps Exclusive-Line / Black Leather (12/24),6MT,Manual,1998,Petrol,Micro Hybrid,184,135,,,0,,Euro 6d,False,WLTP,30.7,44.8,48.7,40.4,41.5,0,9.2,6.3,5.8,7,6.8,0,153,0,,0,,0,179,19,21,0,0.09,60,60,67.0,06 October 2025,
McLaren,Artura,Coupe (680 PS),"8SP, SSG",Automatic,2993,Electricity / Petrol,Plug-in Hybrid Electric Vehicle (PHEV),585,430,20,31,19,12,Euro 6d,False,WLTP,15.7,23.9,28.8,29.4,0,61.4,18,11.8,9.8,9.6,0,4.6,0,104,17,27,11,17,517,23,8,,,5,4,74.0,09 October 2023,
McLaren,GT,Coup� (620 PS),7SP. SSG,Automatic,3994,Petrol,Internal Combustion Engine (ICE),620,456,0,,,,Euro 6d,False,WLTP,21.9,12,9.4,10.2,11.9,0,12.9,23.5,30.1,27.7,23.7,0,270,0,,,,,88,13,18,,,21,17,71.0,19 October 2023,
McLaren,750S,Coupe (750 PS),7SP. SSG,Automatic,3994,Petrol,Internal Combustion Engine (ICE),750,552,0,,,,Euro 6d,False,WLTP,12.8,25.2,28.8,25.7,23.2,0,22,11.2,9.8,11,12.2,0,276,,,,,,353,33,35,,,21,17,71.0,09 October 2023,
McLaren,750S,Spider (750 PS),7SP. SSG,Automatic,3994,Petrol,Internal Combustion Engine (ICE),750,552,0,,,,Euro 6d,False,WLTP,12.8,25.2,28.8,25.7,23.2,0,22,11.2,9.8,11,12.2,0,276,,,,,,353,33,35,,,21,17,71.0,09 October 2023,
MERCEDES-BENZ,A-Class Hatchback Model Year 2026,A 180,A7,Automatic,1332,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),136,100,,,,,Euro 6 EB,False,WLTP,31.7,51.4,58.9,50.4,48.7,0,8.9,5.5,4.8,5.6,5.8,0,131,0,,,,,217,22,17,,0.08,,,68.0,12 September 2025,
MERCEDES-BENZ,A-Class Hatchback Model Year 2026,A 180,A7,Automatic,1332,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),136,100,,,,,Euro 6 EB,False,WLTP,30.4,47.1,53.3,44.8,44.8,0,9.3,6,5.3,6.3,6.3,0,143,0,,,,,217,22,17,,0.08,,,68.0,12 September 2025,
MERCEDES-BENZ,A-Class Hatchback Model Year 2026,A 200,A7,Automatic,1332,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),163,120,,,,,Euro 6 EB,False,WLTP,31.7,51.4,58.9,50.4,48.7,0,8.9,5.5,4.8,5.6,5.8,0,131,0,,,,,217,22,17,,0.08,,,68.0,12 September 2025,
MERCEDES-BENZ,A-Class Hatchback Model Year 2026,A 200,A7,Automatic,1332,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),163,120,,,,,Euro 6 EB,False,WLTP,30.4,47.1,53.3,44.8,44.8,0,9.3,6,5.3,6.3,6.3,0,143,0,,,,,217,22,17,,0.08,,,68.0,12 September 2025,
MERCEDES-BENZ,A-Class Hatchback Model Year 2026,A 200 d,A8,Automatic,1950,Diesel,Internal Combustion Engine (ICE),150,110,,,,,Euro 6 EB,False,WLTP,42.2,54.3,67.3,60.1,57.7,0,6.7,5.2,4.2,4.7,4.9,0,129,0,,,,,31,,18,24,0.82,,,69.0,12 September 2025,
MERCEDES-BENZ,A-Class Hatchback Model Year 2026,A 200 d,A8,Automatic,1950,Diesel,Internal Combustion Engine (ICE),150,110,,,,,Euro 6 EB,False,WLTP,40.4,49.6,60.1,52.3,52.3,0,7,5.7,4.7,5.4,5.4,0,143,0,,,,,31,,18,24,0.82,,,69.0,12 September 2025,
MERCEDES-BENZ,A-Class Hatchback Model Year 2026,A 250 e,A8,Automatic,1332,Electricity / Petrol,Plug-in Hybrid Electric Vehicle (PHEV),218,160,3.5,178,83,,Euro 6 EA,False,WLTP,0,0,0,0,0,403.6,0,0,0,0,0,0.7,0,17,53,86,,93,212,12,3,,0.06,,,67.0,12 September 2025,
MERCEDES-BENZ,A-Class Hatchback Model Year 2026,A 250 e,A8,Automatic,1332,Electricity / Petrol,Plug-in Hybrid Electric Vehicle (PHEV),218,160,3.2,195,73,,Euro 6 EA,False,WLTP,0,0,0,0,0,282.5,0,0,0,0,0,1,0,22,47,75,,83,212,12,3,,0.06,,,67.0,12 September 2025,
MERCEDES-BENZ,A-Class Hatchback Model Year 2026,A 180 d,A8,Automatic,1950,Diesel,Internal Combustion Engine (ICE),116,85,,,,,Euro 6 EB,False,WLTP,40.9,52.3,65.7,58.9,56.5,0,6.9,5.4,4.3,4.8,5,0,132,0,,,,,35,,17,22,1.21,,,66.0,12 September 2025,
MERCEDES-BENZ,A-Class Hatchback Model Year 2026,A 180 d,A8,Automatic,1950,Diesel,Internal Combustion Engine (ICE),116,85,,,,,Euro 6 EB,False,WLTP,39.2,47.9,60.1,52.3,51.4,0,7.2,5.9,4.7,5.4,5.5,0,145,0,,,,,35,,17,22,1.21,,,66.0,12 September 2025,
MERCEDES-BENZ,A-Class Hatchback Model Year 2026,AMG A 35 4MATIC,A8,Automatic,1991,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),306,225,,,,,Euro 6 EB,False,WLTP,21.7,32.8,39.8,38.2,34,0,13,8.6,7.1,7.4,8.3,0,188,0,,,,,128,8,10,,0.72,,,69.0,12 September 2025,
MERCEDES-BENZ,A-Class Hatchback Model Year 2026,AMG A 35 4MATIC,A8,Automatic,1991,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),306,225,,,,,Euro 6 EB,False,WLTP,21.6,32.1,38.2,35.8,32.8,0,13.1,8.8,7.4,7.9,8.6,0,196,0,,,,,128,8,10,,0.72,,,69.0,12 September 2025,
MERCEDES-BENZ,A-Class Hatchback Model Year 2026,AMG A 45 S 4MATIC+,A8,Automatic,1991,Petrol,Internal Combustion Engine (ICE),421,310,,,,,Euro 6 EB,False,WLTP,20.3,30.7,37.2,33.6,31.4,0,13.9,9.2,7.6,8.4,9,0,205,0,,,,,313,15,17,,1.05,,,70.0,12 September 2025,
MERCEDES-BENZ,A-Class Hatchback Model Year 2026,AMG A 45 S 4MATIC+,A8,Automatic,1991,Petrol,Internal Combustion Engine (ICE),421,310,,,,,Euro 6 EB,False,WLTP,20,30.4,36.7,33.2,30.7,0,14.1,9.3,7.7,8.5,9.2,0,208,0,,,,,313,15,17,,1.05,,,70.0,12 September 2025,
MERCEDES-BENZ,A-Class Saloon Model Year 2026,A 180,A7,Automatic,1332,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),136,100,,,,,Euro 6 EB,False,WLTP,31.7,51.4,58.9,52.3,49.6,0,8.9,5.5,4.8,5.4,5.7,0,129,0,,,,,217,22,17,,0.08,,,68.0,12 September 2025,
MERCEDES-BENZ,A-Class Saloon Model Year 2026,A 180,A7,Automatic,1332,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),136,100,,,,,Euro 6 EB,False,WLTP,30.4,46.3,53.3,46.3,44.8,0,9.3,6.1,5.3,6.1,6.3,0,142,0,,,,,217,22,17,,0.08,,,68.0,12 September 2025,
MERCEDES-BENZ,A-Class Saloon Model Year 2026,A 200,A7,Automatic,1332,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),163,120,,,,,Euro 6 EB,False,WLTP,31.7,51.4,58.9,52.3,49.6,0,8.9,5.5,4.8,5.4,5.7,0,129,0,,,,,217,22,17,,0.08,,,68.0,12 September 2025,
MERCEDES-BENZ,A-Class Saloon Model Year 2026,A 200,A7,Automatic,1332,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),163,120,,,,,Euro 6 EB,False,WLTP,30.4,46.3,53.3,46.3,44.8,0,9.3,6.1,5.3,6.1,6.3,0,142,0,,,,,217,22,17,,0.08,,,68.0,12 September 2025,
MERCEDES-BENZ,A-Class Saloon Model Year 2026,A 200 d,A8,Automatic,1950,Diesel,Internal Combustion Engine (ICE),150,110,,,,,Euro 6 EB,False,WLTP,42.2,54.3,68.9,62.8,58.9,0,6.7,5.2,4.1,4.5,4.8,0,127,0,,,,,31,,18,24,0.82,,,69.0,12 September 2025,
MERCEDES-BENZ,A-Class Saloon Model Year 2026,A 200 d,A8,Automatic,1950,Diesel,Internal Combustion Engine (ICE),150,110,,,,,Euro 6 EB,False,WLTP,39.8,49.6,61.4,54.3,52.3,0,7.1,5.7,4.6,5.2,5.4,0,141,0,,,,,31,,18,24,0.82,,,69.0,12 September 2025,
MERCEDES-BENZ,A-Class Saloon Model Year 2026,A 250 e,A8,Automatic,1332,Electricity / Petrol,Plug-in Hybrid Electric Vehicle (PHEV),218,160,3.6,175,85,,Euro 6 EA,False,WLTP,0,0,0,0,0,403.6,0,0,0,0,0,0.7,0,16,55,88,,93,212,12,3,,0.06,,,67.0,12 September 2025,
MERCEDES-BENZ,A-Class Saloon Model Year 2026,A 250 e,A8,Automatic,1332,Electricity / Petrol,Plug-in Hybrid Electric Vehicle (PHEV),218,160,3.2,192,75,,Euro 6 EA,False,WLTP,0,0,0,0,0,313.9,0,0,0,0,0,0.9,0,21,47,76,,84,212,12,3,,0.06,,,67.0,12 September 2025,
MERCEDES-BENZ,A-Class Saloon Model Year 2026,A 180 d,A8,Automatic,1950,Diesel,Internal Combustion Engine (ICE),116,85,,,,,Euro 6 EB,False,WLTP,40.9,52.3,67.3,60.1,56.5,0,6.9,5.4,4.2,4.7,5,0,130,0,,,,,35,,17,22,1.21,,,66.0,12 September 2025,
MERCEDES-BENZ,A-Class Saloon Model Year 2026,A 180 d,A8,Automatic,1950,Diesel,Internal Combustion Engine (ICE),116,85,,,,,Euro 6 EB,False,WLTP,39.2,47.9,60.1,53.3,51.4,0,7.2,5.9,4.7,5.3,5.5,0,144,0,,,,,35,,17,22,1.21,,,66.0,12 September 2025,
MERCEDES-BENZ,A-Class Saloon Model Year 2026,AMG A 35 4MATIC,A8,Automatic,1991,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),306,225,,,,,Euro 6 EB,False,WLTP,21.7,32.8,40.9,40.4,34.9,0,13,8.6,6.9,7,8.1,0,184,0,,,,,128,8,10,,0.72,,,69.0,12 September 2025,
MERCEDES-BENZ,A-Class Saloon Model Year 2026,AMG A 35 4MATIC,A8,Automatic,1991,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),306,225,,,,,Euro 6 EB,False,WLTP,21.6,32.1,38.7,37.7,33.2,0,13.1,8.8,7.3,7.5,8.5,0,192,0,,,,,128,8,10,,0.72,,,69.0,12 September 2025,
MERCEDES-BENZ,AMG GT 4 Door Coupe Model Year 2026,AMG GT 63 S 4MATIC+,A9,Automatic,3982,Petrol,Internal Combustion Engine (ICE),639,470,,,,,Euro 6 EB,False,WLTP,14.1,22.2,26.2,25,22.4,0,20.1,12.7,10.8,11.3,12.6,0,286,0,,,,,448,19,16,,0.24,,,71.0,12 September 2025,
MERCEDES-BENZ,AMG GT 4 Door Coupe Model Year 2026,AMG GT 63 S 4MATIC+,A9,Automatic,3982,Petrol,Internal Combustion Engine (ICE),639,470,,,,,Euro 6 EB,False,WLTP,13.8,21.2,24.8,23.2,21.2,0,20.4,13.3,11.4,12.2,13.3,0,301,0,,,,,448,19,16,,0.24,,,71.0,12 September 2025,
MERCEDES-BENZ,AMG GT 4 Door Coupe Model Year 2026,AMG GT 63 S E PERFORMANCE,A9,Automatic,3982,Electricity / Petrol,Plug-in Hybrid Electric Vehicle (PHEV),639,470,11.5,54,11,,Euro 6 EB,False,WLTP,0,0,0,0,0,25.2,0,0,0,0,0,11.2,0,254,7,11,,11,346,20,4,,,,,71.0,12 September 2025,
MERCEDES-BENZ,AMG GT 4 Door Coupe Model Year 2026,AMG GT 63 S E PERFORMANCE,A9,Automatic,3982,Electricity / Petrol,Plug-in Hybrid Electric Vehicle (PHEV),639,470,11.5,54,11,,Euro 6 EB,False,WLTP,0,0,0,0,0,25.2,0,0,0,0,0,11.2,0,254,7,11,,11,346,20,4,,,,,71.0,12 September 2025,
MERCEDES-BENZ,AMG GT Coupe Model Year 2026,AMG GT 43,A9,Automatic,1991,Petrol,Internal Combustion Engine (ICE),421,310,,,,,Euro 6 EB,False,WLTP,17.8,26.4,32.5,30.1,27.4,0,15.9,10.7,8.7,9.4,10.3,0,235,0,,,,,141,9,8,,0.04,,,71.0,12 September 2025,
MERCEDES-BENZ,AMG GT Coupe Model Year 2026,AMG GT 43,A9,Automatic,1991,Petrol,Internal Combustion Engine (ICE),421,310,,,,,Euro 6 EB,False,WLTP,17.8,26.4,32.5,30.1,27.4,0,15.9,10.7,8.7,9.4,10.3,0,235,0,,,,,141,9,8,,0.04,,,71.0,12 September 2025,
MERCEDES-BENZ,AMG GT Coupe Model Year 2026,AMG GT 55 4MATIC+,A9,Automatic,3982,Petrol,Internal Combustion Engine (ICE),476,350,,,,,Euro 6 EB,False,WLTP,12.1,19.2,23.5,23.7,20.2,0,23.3,14.7,12,11.9,14,0,319,0,,,,,291,21,10,,0.06,,,71.0,12 September 2025,
MERCEDES-BENZ,AMG GT Coupe Model Year 2026,AMG GT 55 4MATIC+,A9,Automatic,3982,Petrol,Internal Combustion Engine (ICE),476,350,,,,,Euro 6 EB,False,WLTP,12.1,19.2,23.5,23.7,20.2,0,23.3,14.7,12,11.9,14,0,319,0,,,,,291,21,10,,0.06,,,71.0,12 September 2025,
